zip,cityname,lat,lon,weather,temp_f,temp_c,rh,windspeed,visiblity,Observation Time
42104,"Bowling Green, KY",36.93000031,-86.44999695,Clear,29.7,-1.3,86%,1.8,10,"March 22, 2:04 AM CDT"
42104,"Bowling Green, KY",36.93000031,-86.44999695,Clear,37.9,3.3,72%,0,10,"March 23, 12:35 AM CDT"
42104,"Bowling Green, KY",36.93000031,-86.44999695,Light Rain,43.5,6.4,99%,7.4,1.8,"March 24, 6:11 PM CDT"
42120,"Adolphus, KY",36.65000153,-86.26000214,Clear,34.2,1.2,98%,0,10,"March 21, 8:44 PM CDT"
42120,"Adolphus, KY",36.65000153,-86.26000214,Clear,25.1,-3.8,98%,0,10,"March 22, 2:04 AM CDT"
42120,"Adolphus, KY",36.65000153,-86.26000214,Mostly Cloudy,32.4,0.2,98%,0,10,"March 23, 12:35 AM CDT"
42120,"Adolphus, KY",36.65000153,-86.26000214,Light Rain,48.9,9.4,98%,0,1.8,"March 24, 6:11 PM CDT"
42122,"Alvaton, KY",36.86999893,-86.34999847,Clear,40.3,4.6,60%,0,10,"March 21, 8:44 PM CDT"
42122,"Alvaton, KY",36.86999893,-86.34999847,Clear,33.6,0.9,71%,0,10,"March 22, 2:03 AM CDT"
42122,"Alvaton, KY",36.86999893,-86.34999847,Partly Cloudy,40.8,4.9,58%,0,10,"March 23, 12:35 AM CDT"
42122,"Alvaton, KY",36.86999893,-86.34999847,Light Rain,44.2,6.8,91%,4.9,1.8,"March 24, 6:12 PM CDT"
42123,"Austin, KY",36.79999924,-85.98000336,Clear,36.1,2.3,81%,0,10,"March 21, 7:17 PM CDT"
42123,"Austin, KY",36.79999924,-85.98000336,Clear,23.7,-4.6,96%,0,5,"March 22, 2:04 AM CDT"
42123,"Austin, KY",36.79999924,-85.98000336,Partly Cloudy,32.5,0.3,85%,0,10,"March 23, 12:35 AM CDT"
42123,"Austin, KY",36.79999924,-85.98000336,Rain,43.9,6.6,98%,8,1.8,"March 24, 6:12 PM CDT"
42124,"Beaumont, KY",36.86999893,-85.63999939,Partly Cloudy,35.5,1.9,83%,0,10,"March 21, 7:17 PM CDT"
42124,"Beaumont, KY",36.86999893,-85.63999939,Clear,25.7,-3.5,96%,0,5,"March 22, 2:04 AM CDT"
42124,"Beaumont, KY",36.86999893,-85.63999939,Clear,31.5,-0.3,85%,0,10,"March 23, 12:36 AM CDT"
42124,"Beaumont, KY",36.86999893,-85.63999939,Rain,44.2,6.8,98%,2,1.8,"March 24, 6:12 PM CDT"
43068,"Reynoldsburg, OH",39.95000076,-82.80999756,Overcast,35.2,1.8,78%,9.2,10,"March 21, 4:25 PM EDT"
43068,"Reynoldsburg, OH",39.95000076,-82.80999756,Mostly Cloudy,31.1,-0.5,71%,1.6,10,"March 22, 3:04 AM EDT"
43068,"Reynoldsburg, OH",39.95000076,-82.80999756,Clear,26.8,-2.9,81%,0,10,"March 23, 1:35 AM EDT"
43068,"Reynoldsburg, OH",39.95000076,-82.80999756,Partly Cloudy,41,5,44%,6.9,10,"March 24, 7:12 PM EDT"
43069,"Reynoldsburg, OH",39.99000168,-82.76999664,Snow,31.6,-0.2,83%,3.5,3,"March 21, 1:05 PM EDT"
43069,"Reynoldsburg, OH",39.99000168,-82.76999664,Partly Cloudy,29.6,-1.3,73%,2.3,10,"March 22, 3:05 AM EDT"
43069,"Reynoldsburg, OH",39.99000168,-82.76999664,Clear,30.4,-0.9,70%,2.3,10,"March 23, 1:36 AM EDT"
43069,"Reynoldsburg, OH",39.99000168,-82.76999664,Clear,40.1,4.5,50%,3.5,10,"March 24, 6:52 PM EDT"
43070,"Rosewood, OH",40.22000122,-83.95999908,Overcast,34,1.1,78%,10,2.5,"March 21, 1:07 PM EDT"
43070,"Rosewood, OH",40.22000122,-83.95999908,Partly Cloudy,29.5,-1.4,59%,3.8,10,"March 22, 3:05 AM EDT"
43070,"Rosewood, OH",40.22000122,-83.95999908,Clear,29.7,-1.3,61%,3.4,10,"March 23, 1:35 AM EDT"
43070,"Rosewood, OH",40.22000122,-83.95999908,Clear,37.9,3.3,54%,8.1,10,"March 24, 7:09 PM EDT"
43071,"Saint Louisville, OH",40.16999817,-82.41999817,Snow,32.7,0.4,79%,3.8,9,"March 21, 1:42 PM EDT"
43071,"Saint Louisville, OH",40.16999817,-82.41999817,Partly Cloudy,30.6,-0.8,69%,0.7,10,"March 22, 3:05 AM EDT"
43071,"Saint Louisville, OH",40.16999817,-82.41999817,Clear,26.6,-3,70%,0,10,"March 23, 1:36 AM EDT"
43071,"Saint Louisville, OH",40.16999817,-82.41999817,Clear,41,5,47%,0,10,"March 24, 7:13 PM EDT"
43072,"Saint Paris, OH",40.13000107,-83.95999908,Overcast,30.7,-0.7,85%,13,2.5,"March 21, 1:33 PM EDT"
43072,"Saint Paris, OH",40.13000107,-83.95999908,Partly Cloudy,29.7,-1.3,73%,4,10,"March 22, 3:00 AM EDT"
43072,"Saint Paris, OH",40.13000107,-83.95999908,Clear,31.3,-0.4,72%,5,10,"March 23, 1:35 AM EDT"
43072,"Saint Paris, OH",40.13000107,-83.95999908,Partly Cloudy,38.8,3.8,60%,11,10,"March 24, 7:09 PM EDT"
43073,"Summit Station, OH",40,-82.75,Snow,31.6,-0.2,83%,3.5,3,"March 21, 1:05 PM EDT"
43073,"Summit Station, OH",40,-82.75,Partly Cloudy,29.6,-1.3,73%,2.3,10,"March 22, 3:05 AM EDT"
43073,"Summit Station, OH",40,-82.75,Clear,30.4,-0.9,70%,2.3,10,"March 23, 1:37 AM EDT"
43073,"Summit Station, OH",40,-82.75,Clear,40.1,4.5,50%,3.5,10,"March 24, 6:52 PM EDT"
43074,"Sunbury, OH",40.24000168,-82.86000061,Overcast,33.1,0.6,85%,2,2.5,"March 21, 1:50 PM EDT"
43074,"Sunbury, OH",40.24000168,-82.86000061,Partly Cloudy,29.1,-1.6,77%,0,10,"March 22, 3:06 AM EDT"
43074,"Sunbury, OH",40.24000168,-82.86000061,Clear,23.7,-4.6,90%,0,10,"March 23, 1:37 AM EDT"
43074,"Sunbury, OH",40.24000168,-82.86000061,Clear,39.9,4.4,49%,0.2,10,"March 24, 7:13 PM EDT"
43076,"Thornville, OH",39.90000153,-82.41999817,Overcast,33.6,0.9,41%,5.1,9,"March 21, 1:51 PM EDT"
43076,"Thornville, OH",39.90000153,-82.41999817,Partly Cloudy,27.9,-2.3,38%,0,10,"March 22, 3:06 AM EDT"
43076,"Thornville, OH",39.90000153,-82.41999817,Clear,24.6,-4.1,46%,0,10,"March 23, 1:37 AM EDT"
43076,"Thornville, OH",39.90000153,-82.41999817,Clear,42.3,5.7,22%,0.4,10,"March 24, 7:14 PM EDT"
43077,"Unionville Center, OH",40.13999939,-83.33999634,Overcast,32.2,0.1,90%,7.6,5,"March 21, 1:52 PM EDT"
43077,"Unionville Center, OH",40.13999939,-83.33999634,Partly Cloudy,30,-1.1,79%,1.1,10,"March 22, 3:06 AM EDT"
43077,"Unionville Center, OH",40.13999939,-83.33999634,Clear,28.8,-1.8,77%,0.7,10,"March 23, 1:37 AM EDT"
43077,"Unionville Center, OH",40.13999939,-83.33999634,Clear,39.4,4.1,50%,5.4,10,"March 24, 7:14 PM EDT"
43078,"Urbana, OH",40.11000061,-83.75,Overcast,30.5,-0.8,87%,18,8,"March 21, 1:44 PM EDT"
43078,"Urbana, OH",40.11000061,-83.75,Partly Cloudy,30.8,-0.7,71%,3,10,"March 22, 3:03 AM EDT"
43078,"Urbana, OH",40.11000061,-83.75,Clear,32.3,0.2,69%,0,10,"March 23, 1:26 AM EDT"
43078,"Urbana, OH",40.11000061,-83.75,Clear,39,3.9,57%,9,10,"March 24, 7:10 PM EDT"
43082,"Westerville, OH",40.15000153,-82.91000366,Overcast,35.6,2,75%,10,1.2,"March 21, 2:27 PM EDT"
43082,"Westerville, OH",40.15000153,-82.91000366,Mostly Cloudy,29.7,-1.3,74%,2,10,"March 22, 3:06 AM EDT"
43082,"Westerville, OH",40.15000153,-82.91000366,Clear,30.7,-0.7,73%,5,10,"March 23, 1:37 AM EDT"
43082,"Westerville, OH",40.15000153,-82.91000366,Clear,40.5,4.7,55%,5,10,"March 24, 7:15 PM EDT"
43083,"Westville, OH",40.09999847,-83.83000183,Overcast,30.7,-0.7,86%,11,6,"March 21, 2:21 PM EDT"
43083,"Westville, OH",40.09999847,-83.83000183,Partly Cloudy,29.7,-1.3,73%,4,10,"March 22, 3:00 AM EDT"
43083,"Westville, OH",40.09999847,-83.83000183,Clear,31.3,-0.4,72%,5,10,"March 23, 1:35 AM EDT"
43083,"Westville, OH",40.09999847,-83.83000183,Clear,38.8,3.8,60%,11,10,"March 24, 7:09 PM EDT"
43084,"Woodstock, OH",40.16999817,-83.52999878,Overcast,30.1,-1.1,81%,18,7,"March 21, 2:28 PM EDT"
43084,"Woodstock, OH",40.16999817,-83.52999878,Partly Cloudy,28.8,-1.8,71%,1,10,"March 22, 3:07 AM EDT"
43084,"Woodstock, OH",40.16999817,-83.52999878,Clear,29.5,-1.4,63%,4,10,"March 23, 1:38 AM EDT"
43084,"Woodstock, OH",40.16999817,-83.52999878,Clear,37.5,3.1,49%,9,10,"March 24, 7:15 PM EDT"
43085,"Columbus, OH",40.09999847,-83.01999664,Light Snow,34.2,1.2,81%,10,1.2,"March 21, 2:29 PM EDT"
43085,"Columbus, OH",40.09999847,-83.01999664,Overcast,30.3,-0.9,70%,0,10,"March 22, 3:07 AM EDT"
43085,"Columbus, OH",40.09999847,-83.01999664,Clear,29.5,-1.4,78%,0,10,"March 23, 1:38 AM EDT"
43085,"Columbus, OH",40.09999847,-83.01999664,Clear,40.9,4.9,50%,7,10,"March 24, 7:15 PM EDT"
43086,"Westerville, OH",40.11999893,-82.94000244,Overcast,33.4,0.8,88%,2.2,1.2,"March 21, 2:30 PM EDT"
43086,"Westerville, OH",40.11999893,-82.94000244,Mostly Cloudy,30.6,-0.8,81%,0,10,"March 22, 3:07 AM EDT"
43086,"Westerville, OH",40.11999893,-82.94000244,Clear,29.1,-1.6,82%,0,10,"March 23, 1:38 AM EDT"
43086,"Westerville, OH",40.11999893,-82.94000244,Clear,40.8,4.9,57%,2.2,10,"March 24, 7:15 PM EDT"
43093,"Newark, OH",40.06000137,-82.40000153,Snow,37.9,3.3,98%,3.8,1.8,"March 21, 2:35 PM EDT"
43093,"Newark, OH",40.06000137,-82.40000153,Clear,29.8,-1.2,87%,4.3,10,"March 22, 3:07 AM EDT"
43093,"Newark, OH",40.06000137,-82.40000153,Clear,25.7,-3.5,81%,0,10,"March 23, 1:38 AM EDT"
43093,"Newark, OH",40.06000137,-82.40000153,Clear,40.9,4.9,49%,2,10,"March 24, 7:15 PM EDT"
43101,"Adelphi, OH",39.47000122,-82.75,Snow,33.1,0.6,93%,18.1,3,"March 21, 2:46 PM EDT"
43101,"Adelphi, OH",39.47000122,-82.75,Partly Cloudy,28.6,-1.9,90%,0,10,"March 22, 3:07 AM EDT"
43101,"Adelphi, OH",39.47000122,-82.75,Clear,24.1,-4.4,94%,0,10,"March 23, 1:38 AM EDT"
43101,"Adelphi, OH",39.47000122,-82.75,Clear,40.5,4.7,51%,5.8,10,"March 24, 7:16 PM EDT"
43102,"Amanda, OH",39.65000153,-82.73999786,Snow,30.9,-0.6,99%,7.8,3,"March 21, 2:51 PM EDT"
43102,"Amanda, OH",39.65000153,-82.73999786,Partly Cloudy,29.5,-1.4,84%,0,10,"March 22, 3:08 AM EDT"
43102,"Amanda, OH",39.65000153,-82.73999786,Clear,30.6,-0.8,78%,2.9,10,"March 23, 1:39 AM EDT"
43102,"Amanda, OH",39.65000153,-82.73999786,Clear,38.8,3.8,63%,6.3,10,"March 24, 7:16 PM EDT"
43103,"Ashville, OH",39.72000122,-82.94999695,Snow,34.5,1.4,80%,0,10,"March 21, 5:00 PM EDT"
43103,"Ashville, OH",39.72000122,-82.94999695,Mostly Cloudy,30.3,-0.9,79%,0,10,"March 22, 3:07 AM EDT"
43103,"Ashville, OH",39.72000122,-82.94999695,Clear,27.6,-2.4,84%,0,10,"March 23, 1:35 AM EDT"
43103,"Ashville, OH",39.72000122,-82.94999695,Clear,40.4,4.7,58%,0,10,"March 24, 7:13 PM EDT"
43105,"Baltimore, OH",39.84999847,-82.59999847,Overcast,34.3,1.3,67%,0.7,10,"March 21, 7:07 PM EDT"
43105,"Baltimore, OH",39.84999847,-82.59999847,Partly Cloudy,30.9,-0.6,71%,1.3,10,"March 22, 3:08 AM EDT"
43105,"Baltimore, OH",39.84999847,-82.59999847,Clear,26.2,-3.2,84%,0,10,"March 23, 1:39 AM EDT"
43105,"Baltimore, OH",39.84999847,-82.59999847,Clear,39.6,4.2,54%,0.4,10,"March 24, 7:17 PM EDT"
43106,"Bloomingburg, OH",39.61000061,-83.40000153,Overcast,34,1.1,80%,14,10,"March 21, 10:37 PM GMT"
43106,"Bloomingburg, OH",39.61000061,-83.40000153,Mostly Cloudy,32,0,74%,8,10,"March 22, 7:07 AM GMT"
43106,"Bloomingburg, OH",39.61000061,-83.40000153,Clear,28,-2.2,79%,5,10,"March 23, 5:36 AM GMT"
43106,"Bloomingburg, OH",39.61000061,-83.40000153,Partly Cloudy,37,2.8,60%,12,10,"March 24, 11:06 PM GMT"
43107,"Bremen, OH",39.70000076,-82.43000031,Overcast,36.7,2.6,75%,1.2,10,"March 21, 7:01 PM EDT"
43107,"Bremen, OH",39.70000076,-82.43000031,Partly Cloudy,32.2,0.1,75%,0,10,"March 22, 2:59 AM EDT"
43107,"Bremen, OH",39.70000076,-82.43000031,Clear,32,0,71%,0,10,"March 23, 1:36 AM EDT"
43107,"Bremen, OH",39.70000076,-82.43000031,Clear,41.7,5.4,52%,0.6,10,"March 24, 7:11 PM EDT"
43109,"Brice, OH",39.91999817,-82.83000183,Overcast,35.4,1.9,63%,4,10,"March 21, 7:06 PM EDT"
43109,"Brice, OH",39.91999817,-82.83000183,Mostly Cloudy,30.1,-1.1,75%,0,10,"March 22, 3:08 AM EDT"
43109,"Brice, OH",39.91999817,-82.83000183,Clear,24.4,-4.2,85%,0,10,"March 23, 1:40 AM EDT"
43109,"Brice, OH",39.91999817,-82.83000183,Partly Cloudy,40.7,4.8,51%,3,10,"March 24, 7:17 PM EDT"
43110,"Canal Winchester, OH",39.84999847,-82.81999969,Overcast,35.4,1.9,59%,0,10,"March 21, 7:35 PM EDT"
43110,"Canal Winchester, OH",39.84999847,-82.81999969,Mostly Cloudy,31.1,-0.5,71%,0,10,"March 22, 3:09 AM EDT"
43110,"Canal Winchester, OH",39.84999847,-82.81999969,Clear,27.9,-2.3,77%,0,10,"March 23, 1:40 AM EDT"
43110,"Canal Winchester, OH",39.84999847,-82.81999969,Clear,41,5,47%,0,10,"March 24, 7:17 PM EDT"
43111,"Carbon Hill, OH",39.5,-82.23999786,Overcast,33.8,1,93%,1,10,"March 21, 7:35 PM EDT"
43111,"Carbon Hill, OH",39.5,-82.23999786,Partly Cloudy,28.2,-2.1,91%,0,10,"March 22, 3:09 AM EDT"
43111,"Carbon Hill, OH",39.5,-82.23999786,Clear,22.7,-5.2,93%,0,10,"March 23, 1:40 AM EDT"
43111,"Carbon Hill, OH",39.5,-82.23999786,Clear,40.2,4.6,51%,0,10,"March 24, 7:18 PM EDT"
43112,"Carroll, OH",39.79999924,-82.69999695,Overcast,34.6,1.4,63%,10,10,"March 21, 7:27 PM EDT"
43112,"Carroll, OH",39.79999924,-82.69999695,Partly Cloudy,32.1,0.1,68%,5,10,"March 22, 2:58 AM EDT"
43112,"Carroll, OH",39.79999924,-82.69999695,Clear,30.7,-0.7,70%,0,10,"March 23, 1:30 AM EDT"
43112,"Carroll, OH",39.79999924,-82.69999695,Clear,40.8,4.9,53%,4,10,"March 24, 7:05 PM EDT"
43113,"Circleville, OH",39.59999847,-82.94999695,Overcast,34.9,1.6,72%,0,10,"March 21, 7:32 PM EDT"
43113,"Circleville, OH",39.59999847,-82.94999695,Partly Cloudy,27.3,-2.6,84%,0,10,"March 22, 3:10 AM EDT"
43113,"Circleville, OH",39.59999847,-82.94999695,Clear,24.4,-4.2,87%,0,10,"March 23, 1:40 AM EDT"
43113,"Circleville, OH",39.59999847,-82.94999695,Clear,39.7,4.3,59%,0,10,"March 24, 7:18 PM EDT"
43115,"Clarksburg, OH",39.50999832,-83.15000153,Overcast,35.1,1.7,99%,6.8,10,"March 21, 7:37 PM EDT"
43115,"Clarksburg, OH",39.50999832,-83.15000153,Mostly Cloudy,31.5,-0.3,99%,6.8,10,"March 22, 3:10 AM EDT"
43115,"Clarksburg, OH",39.50999832,-83.15000153,Clear,30.9,-0.6,99%,5.8,10,"March 23, 1:40 AM EDT"
43115,"Clarksburg, OH",39.50999832,-83.15000153,Partly Cloudy,38.7,3.7,99%,7.8,10,"March 24, 7:18 PM EDT"
43116,"Commercial Point, OH",39.77000046,-83.05999756,Overcast,35.1,1.7,66%,8,10,"March 21, 6:46 PM EDT"
43116,"Commercial Point, OH",39.77000046,-83.05999756,Mostly Cloudy,28.7,-1.8,81%,0,10,"March 22, 3:10 AM EDT"
43116,"Commercial Point, OH",39.77000046,-83.05999756,Clear,27.6,-2.4,83%,3,10,"March 23, 1:41 AM EDT"
43116,"Commercial Point, OH",39.77000046,-83.05999756,Clear,40,4.4,51%,6,10,"March 24, 7:16 PM EDT"
43117,"Derby, OH",39.77000046,-83.20999908,Overcast,32.6,0.3,70%,1,10,"March 21, 9:47 PM EDT"
43117,"Derby, OH",39.77000046,-83.20999908,Mostly Cloudy,29.5,-1.4,85%,1,10,"March 22, 3:10 AM EDT"
43117,"Derby, OH",39.77000046,-83.20999908,Clear,27.3,-2.6,81%,1,10,"March 23, 1:41 AM EDT"
43117,"Derby, OH",39.77000046,-83.20999908,Clear,39,3.9,59%,9,10,"March 24, 7:18 PM EDT"
43119,"Galloway, OH",39.90999985,-83.16000366,Overcast,32.6,0.3,76%,4,10,"March 21, 9:45 PM EDT"
43119,"Galloway, OH",39.90999985,-83.16000366,Scattered Clouds,30.1,-1.1,80%,3,10,"March 22, 3:10 AM EDT"
43119,"Galloway, OH",39.90999985,-83.16000366,Clear,28.3,-2.1,79%,2,10,"March 23, 1:41 AM EDT"
43119,"Galloway, OH",39.90999985,-83.16000366,Clear,36.9,2.7,65%,5,10,"March 24, 7:18 PM EDT"
43123,"Grove City, OH",39.88000107,-83.08999634,Overcast,33.6,0.9,70%,0,10,"March 21, 9:44 PM EDT"
43123,"Grove City, OH",39.88000107,-83.08999634,Scattered Clouds,30.4,-0.9,78%,0,10,"March 22, 3:10 AM EDT"
43123,"Grove City, OH",39.88000107,-83.08999634,Clear,30.9,-0.6,68%,0,10,"March 23, 1:42 AM EDT"
43123,"Grove City, OH",39.88000107,-83.08999634,Clear,40.8,4.9,46%,0,10,"March 24, 7:19 PM EDT"
44067,"Northfield, OH",41.34999847,-81.52999878,Overcast,38.3,3.5,63%,0,10,"March 21, 1:46 PM EDT"
44067,"Northfield, OH",41.34999847,-81.52999878,Clear,25,-3.9,88%,1,10,"March 22, 3:11 AM EDT"
44067,"Northfield, OH",41.34999847,-81.52999878,Clear,20.1,-6.6,95%,0,10,"March 23, 1:42 AM EDT"
44067,"Northfield, OH",41.34999847,-81.52999878,Partly Cloudy,34.3,1.3,50%,3,10,"March 24, 7:19 PM EDT"
44068,"North Kingsville, OH",41.90999985,-80.69000244,Overcast,33.4,0.8,75%,8,10,"March 21, 1:45 PM EDT"
44068,"North Kingsville, OH",41.90999985,-80.69000244,Clear,26.7,-2.9,86%,0,10,"March 22, 3:10 AM EDT"
44068,"North Kingsville, OH",41.90999985,-80.69000244,Clear,25.2,-3.8,85%,0,10,"March 23, 1:42 AM EDT"
44068,"North Kingsville, OH",41.90999985,-80.69000244,Clear,29.1,-1.6,76%,2,10,"March 24, 7:19 PM EDT"
44070,"North Olmsted, OH",41.41999817,-81.91999817,Overcast,33.4,0.8,65%,6,10,"March 21, 1:44 PM EDT"
44070,"North Olmsted, OH",41.41999817,-81.91999817,Partly Cloudy,28.2,-2.1,71%,4,10,"March 22, 3:11 AM EDT"
44070,"North Olmsted, OH",41.41999817,-81.91999817,Clear,27,-2.8,71%,0,10,"March 23, 1:42 AM EDT"
44070,"North Olmsted, OH",41.41999817,-81.91999817,Partly Cloudy,33.8,1,50%,3,10,"March 24, 7:20 PM EDT"
44072,"Novelty, OH",41.47000122,-81.33999634,Overcast,33.3,0.7,78%,0,10,"March 21, 1:44 PM EDT"
44072,"Novelty, OH",41.47000122,-81.33999634,Clear,25.7,-3.5,97%,0,10,"March 22, 3:11 AM EDT"
44072,"Novelty, OH",41.47000122,-81.33999634,Clear,22.6,-5.2,99%,0,10,"March 23, 1:42 AM EDT"
44072,"Novelty, OH",41.47000122,-81.33999634,Partly Cloudy,33.1,0.6,59%,0.9,15,"March 24, 7:20 PM EDT"
44073,"Novelty, OH",41.5,-81.33999634,Overcast,34.2,1.2,49%,0,10,"March 21, 1:47 PM EDT"
44073,"Novelty, OH",41.5,-81.33999634,Clear,28,-2.2,63%,0,10,"March 22, 3:11 AM EDT"
44073,"Novelty, OH",41.5,-81.33999634,Clear,22.6,-5.2,76%,0,10,"March 23, 1:43 AM EDT"
44073,"Novelty, OH",41.5,-81.33999634,Partly Cloudy,34.5,1.4,33%,0,15,"March 24, 7:20 PM EDT"
44074,"Oberlin, OH",41.29000092,-82.22000122,Overcast,32.8,0.4,78%,8,10,"March 21, 1:42 PM EDT"
44074,"Oberlin, OH",41.29000092,-82.22000122,Clear,25.6,-3.6,81%,0,10,"March 22, 3:04 AM EDT"
44074,"Oberlin, OH",41.29000092,-82.22000122,Clear,21.6,-5.8,76%,0,10,"March 23, 1:41 AM EDT"
44074,"Oberlin, OH",41.29000092,-82.22000122,Clear,33.9,1.1,56%,3,10,"March 24, 7:13 PM EDT"
44076,"Orwell, OH",41.54000092,-80.87000275,Overcast,38.4,3.6,63%,2,10,"March 21, 1:48 PM EDT"
44076,"Orwell, OH",41.54000092,-80.87000275,Clear,29.6,-1.3,84%,0,10,"March 22, 3:12 AM EDT"
44076,"Orwell, OH",41.54000092,-80.87000275,Clear,20.9,-6.2,93%,0,10,"March 23, 1:43 AM EDT"
44076,"Orwell, OH",41.54000092,-80.87000275,Clear,33.4,0.8,56%,0,10,"March 24, 7:18 PM EDT"
44082,"Pierpont, OH",41.75,-80.56999969,Clear,35.8,2.1,59%,10,10,"March 21, 4:45 PM EDT"
44082,"Pierpont, OH",41.75,-80.56999969,Clear,22.8,-5.1,88%,2,10,"March 22, 3:12 AM EDT"
44082,"Pierpont, OH",41.75,-80.56999969,Clear,21.4,-5.9,83%,0,10,"March 23, 1:43 AM EDT"
44082,"Pierpont, OH",41.75,-80.56999969,Clear,32.2,0.1,49%,3,10,"March 24, 7:20 PM EDT"
44084,"Rock Creek, OH",41.65999985,-80.86000061,Mostly Cloudy,36.5,2.5,89%,1.3,10,"March 21, 2:28 PM EDT"
44084,"Rock Creek, OH",41.65999985,-80.86000061,Clear,27.3,-2.6,10%,1.1,10,"March 22, 3:12 AM EDT"
44084,"Rock Creek, OH",41.65999985,-80.86000061,Clear,22.1,-5.5,89%,0,10,"March 23, 1:43 AM EDT"
44084,"Rock Creek, OH",41.65999985,-80.86000061,Clear,32.4,0.2,87%,0,10,"March 24, 7:21 PM EDT"
44085,"Rome, OH",41.61000061,-80.84999847,Mostly Cloudy,36.9,2.7,59%,1.3,10,"March 21, 2:30 PM EDT"
44085,"Rome, OH",41.61000061,-80.84999847,Clear,27.3,-2.6,22%,1.1,10,"March 22, 3:12 AM EDT"
44085,"Rome, OH",41.61000061,-80.84999847,Clear,22.3,-5.4,89%,0.2,10,"March 23, 1:43 AM EDT"
44085,"Rome, OH",41.61000061,-80.84999847,Clear,32.4,0.2,88%,0,10,"March 24, 7:21 PM EDT"
44086,"Thompson, OH",41.68999863,-81.05000305,Overcast,37.9,3.3,55%,8.5,10,"March 21, 2:30 PM EDT"
44086,"Thompson, OH",41.68999863,-81.05000305,Clear,26.4,-3.1,82%,0.4,10,"March 22, 3:12 AM EDT"
44086,"Thompson, OH",41.68999863,-81.05000305,Clear,24.3,-4.3,76%,0,10,"March 23, 1:43 AM EDT"
44086,"Thompson, OH",41.68999863,-81.05000305,Clear,32,0,54%,0.4,10,"March 24, 7:21 PM EDT"
44087,"Twinsburg, OH",41.31000137,-81.44000244,Mostly Cloudy,34,1.1,61%,6.9,10,"March 21, 2:40 PM EDT"
44087,"Twinsburg, OH",41.31000137,-81.44000244,Clear,26.6,-3,84%,1.1,10,"March 22, 3:13 AM EDT"
44087,"Twinsburg, OH",41.31000137,-81.44000244,Clear,23.4,-4.8,91%,0,10,"March 23, 1:44 AM EDT"
44087,"Twinsburg, OH",41.31000137,-81.44000244,Partly Cloudy,34.5,1.4,41%,7.4,10,"March 24, 7:21 PM EDT"
44088,"Unionville, OH",40.13999939,-83.33999634,Overcast,32.9,0.5,88%,8.7,10,"March 21, 2:38 PM EDT"
44088,"Unionville, OH",40.13999939,-83.33999634,Partly Cloudy,30,-1.1,80%,1.3,10,"March 22, 3:12 AM EDT"
44088,"Unionville, OH",40.13999939,-83.33999634,Clear,29.3,-1.5,74%,1.8,10,"March 23, 1:44 AM EDT"
44088,"Unionville, OH",40.13999939,-83.33999634,Clear,39.4,4.1,51%,4.9,10,"March 24, 7:21 PM EDT"
44089,"Vermilion, OH",41.41999817,-82.36000061,Mostly Cloudy,36.5,2.5,55%,12,10,"March 21, 2:40 PM EDT"
44089,"Vermilion, OH",41.41999817,-82.36000061,Partly Cloudy,30.1,-1.1,70%,2,10,"March 22, 3:13 AM EDT"
44089,"Vermilion, OH",41.41999817,-82.36000061,Clear,27.9,-2.3,70%,2,10,"March 23, 1:43 AM EDT"
44089,"Vermilion, OH",41.41999817,-82.36000061,Clear,34.2,1.2,59%,2,10,"March 24, 7:21 PM EDT"
44090,"Wellington, OH",41.16999817,-82.22000122,Overcast,35.1,1.7,69%,1.1,10,"March 21, 2:40 PM EDT"
44090,"Wellington, OH",41.16999817,-82.22000122,Partly Cloudy,25.7,-3.5,81%,1.7,10,"March 22, 3:13 AM EDT"
44090,"Wellington, OH",41.16999817,-82.22000122,Clear,21.6,-5.8,84%,0,10,"March 23, 1:44 AM EDT"
44090,"Wellington, OH",41.16999817,-82.22000122,Clear,33.6,0.9,53%,3.7,10,"March 24, 7:22 PM EDT"
44092,"Wickliffe, OH",41.61000061,-81.44999695,Overcast,35.1,1.7,58%,6.7,10,"March 21, 2:40 PM EDT"
44092,"Wickliffe, OH",41.61000061,-81.44999695,Clear,29.8,-1.2,66%,1.3,10,"March 22, 3:13 AM EDT"
44092,"Wickliffe, OH",41.61000061,-81.44999695,Clear,27.5,-2.5,69%,0,10,"March 23, 1:45 AM EDT"
44092,"Wickliffe, OH",41.61000061,-81.44999695,Partly Cloudy,36,2.2,43%,2.7,15,"March 24, 7:22 PM EDT"
44093,"Williamsfield, OH",41.52999878,-80.56999969,Mostly Cloudy,32.5,0.3,68%,8,10,"March 21, 2:42 PM EDT"
44093,"Williamsfield, OH",41.52999878,-80.56999969,Clear,22.3,-5.4,98%,1,10,"March 22, 3:14 AM EDT"
44093,"Williamsfield, OH",41.52999878,-80.56999969,Clear,21.3,-5.9,86%,0,10,"March 23, 1:45 AM EDT"
44093,"Williamsfield, OH",41.52999878,-80.56999969,Clear,32.5,0.3,51%,2,10,"March 24, 7:22 PM EDT"
44094,"Willoughby, OH",41.63000107,-81.40000153,Overcast,37.5,3.1,59%,4,10,"March 21, 2:42 PM EDT"
44094,"Willoughby, OH",41.63000107,-81.40000153,Clear,30.7,-0.7,77%,1.3,10,"March 22, 3:02 AM EDT"
